TweetID	Emotion
549283908735762433	surprise
549283891815936000	surprise
549284068009857024	neutral
549284013807263746	neutral
549283866562035712	enthusiasm
549283913219063808	sadness
549283917409562624	neutral
549284021981945856	anxiety
549283854725677056	joy
549284013698203649	anxiety
549283853974519808	enthusiasm
549283938158784512	joy
549283971990061056	neutral
549284005590233088	neutral
549284005213110272	neutral
549283938619777025	neutral
549283887911043072	sadness
549283900086702080	neutral
549283891962720256	enthusiasm
549284039157620737	interestingness
549284059567095808	shame
549284018110595073	enthusiasm
549283875424202753	anger
549283929379704832	neutral
549283858940985344	disgust
549284064302100480	neutral
549283874900287489	enthusiasm
549283896022401024	neutral
549283925953376256	neutral
549283992348798976	neutral
549283858907418624	enthusiasm
549283929820524544	enthusiasm
549283996870647808	enthusiasm
549283904751173633	anger
549283984065449985	joy
549283887785209856	sadness
549283955061817346	disgust
549283908765114368	neutral
549283967816699904	neutral
549283988272332801	anger
549283867010404352	surprise
549283963454631938	neutral
549284043125432320	neutral
549283958836699136	interestingness
549283992084553729	neutral
549283854037831682	neutral
549283908026904576	enthusiasm
549283996958355456	neutral
549283988221595648	neutral
549284059814182912	neutral
549283858592845825	interestingness
549283988154503170	interestingness
549283929824694273	rejection
549283867304005632	neutral
549283987961950208	enthusiasm
549284051777884160	joy
549283866507112449	neutral
549283865928269824	enthusiasm
549283870789894144	neutral
549284017984393216	neutral
549283875843997697	joy
549283853995503616	neutral
549284064235380736	interestingness
549283858194374656	neutral
549284026112962561	interestingness
549283950439718912	sadness
549283925487415296	joy
549283896295452674	anger
549283938469150720	neutral
549283896471601154	neutral
549283955007295489	rejection
549284043133812736	sadness
549283853852897280	neutral
549283916851732480	interestingness
549283946971009025	neutral
549283853945536513	enthusiasm
549283879610114049	surprise
549283980219281408	neutral
549283938259050496	disgust
549283992588279809	neutral
549284055511224320	interestingness
549283852230094848	neutral
549283929639776257	neutral
549283921561931776	calm
549283900418441216	interestingness
549283879807639552	neutral
549283904860205056	surprise
549284026352402434	neutral
549284009231265792	joy
549284026310090752	enthusiasm
549283954793414657	neutral
549283892193419264	enthusiasm
549283992747638784	shame
549283871138004995	neutral
549283887881273344	joy
549283916876898305	anger
549283954713702402	interestingness
549283997306859520	joy
549283887709298689	neutral
549283895825272832	neutral
549283938473353216	neutral
549284068203184128	joy
549283992772816896	neutral
549283870760521728	neutral
549284021654409216	joy
549284038981083136	anger
549283925588463616	interestingness
549284005288640512	neutral
549283959507406848	neutral
549283866847223808	neutral
549284046728355842	anger
549284022183297025	calm
549284068136058881	neutral
549284034833313793	joy
549284055301517312	neutral
549284022010912768	sadness
549283866863599616	neutral
549284001308229632	joy
549283992940580864	neutral
549284039040180225	anger
549283988100366336	anger
549283870806249472	joy
549283955078623232	sadness
549283980198297601	surprise
549284001014616065	shame
549284013991821313	neutral
549283971839066113	interestingness
549283862858067969	neutral
549284067552665601	enthusiasm
549283875201896448	enthusiasm
549283946752516096	joy
549283917417943040	neutral
549283938636931072	shame
549283909020946433	calm
549284055556956160	neutral
549284001140445185	joy
549284051509866496	surprise
549283912615079936	neutral
549283951010140160	anger
549283962838081536	neutral
549284042534027264	neutral
549283917157916672	sadness
549283921158889472	neutral
549283925752020993	neutral
549283947054891008	surprise
549283900712034305	anxiety
549283967334359040	neutral
549284026410749952	sadness
549283883775459328	anger
549284039153426432	surprise
549283984732332032	disgust
549283937990615041	neutral
549283888024289280	neutral
549283959566520320	shame
549283862438625280	neutral
549284022010925056	surprise
549284051656650753	neutral
549284001098510336	rejection
549283958928990208	neutral
549284009650708480	joy
549283967787347968	neutral
549283879744720896	enthusiasm
549283888045260800	anxiety
549284034237300736	neutral
549283967476965377	joy
549283983901458432	joy
549283896441835520	anxiety
549284008354271234	enthusiasm
549283912476663809	joy
549283887906848769	anger
549283938263642112	neutral
549284030173437954	neutral
549283904663076865	neutral
549283950204424192	neutral
549283896412884992	neutral
549284001102716929	joy
549283988905680896	neutral
549283896303431680	neutral
549283984744923137	joy
549283938385293314	neutral
549283954998534144	neutral
549283908559601664	joy
549283934232928256	anger
549283980194119680	neutral
549283925600636928	joy
549284055716347904	anxiety
549284051475910658	sadness
549283900477177856	neutral
549284064121720832	joy
549283858131070976	enthusiasm
549283866914340864	neutral
549283908584361985	sadness
549283875026137088	enthusiasm
549284051593732096	joy
549284013522046978	interestingness
549284013329100801	joy
549283955162501120	anger
549283854356586497	surprise
549284001223938049	joy
549283879316881408	enthusiasm
549283992701517824	neutral
549283942034333697	neutral
549283858495987712	neutral
549283934018613248	neutral
549283984887525378	neutral
549283908500475904	neutral
549283896219553792	neutral
549283867006627840	anger
549283987978338304	neutral
549284034531307520	shame
549283946874560512	joy
549283905124450304	interestingness
549283992688533504	surprise
549283942314942464	disgust
549284063916199938	interestingness
549283917183082497	neutral
549284009772322817	anger
549283942243651584	interestingness
549283871138004993	interestingness
549283900590411776	surprise
549283938590814209	joy
549283913026510850	calm
549284046984204288	neutral
549283883720515585	joy
549283900480958464	calm
549283920664358913	neutral
549283925659746307	neutral
549283870806261760	joy
549283900368097280	neutral
549284068425482240	surprise
549284051450728448	interestingness
549283967325974528	rejection
549284026557956097	surprise
549283912527380480	enthusiasm
549283963307835392	neutral
549283870802477058	anger
549283997109739520	joy
549284021989945345	rejection
549283921167659009	joy
549283912611291136	surprise
549283992734670848	surprise
549284068219969536	anger
549284038645923840	joy
549283916944007171	enthusiasm
549283967883825152	enthusiasm
549283988624658434	neutral
549283904382058496	interestingness
549283853282840577	neutral
549284022023905282	sadness
549283862438625280	neutral
549283908635099136	interestingness
549283971453190144	joy
549283967456002050	joy
549283851940687873	joy
549283975639072768	joy
549283970668838912	joy
549283921297702912	neutral
549283891177996288	neutral
549283908337291265	joy
549283988154503170	interestingness
549283870873776128	interestingness
549283912854560769	neutral
549283942466355201	neutral
549283874912866305	neutral
549283984531013634	enthusiasm
549283921264123904	enthusiasm
549283933540454401	neutral
549283858039181312	neutral
549283963098107904	fear
549283933859631106	anger
549284063782395904	shame
549284038494932992	rejection
549283867266654209	neutral
549283852142010368	neutral
549283980089262081	neutral
549284001098510336	rejection
549283921167278081	joy
549284060083015682	interestingness
549283879081619458	joy
549283925244530688	neutral
549283904662675456	disgust
549284001513734144	interestingness
549284026050420739	joy
549284039170228224	enthusiasm
549283854037835776	neutral
549284038981480448	calm
549283925248327680	anger
549283900191543296	anger
549283892109524994	neutral
549284026172071936	anger
549283963416899584	anxiety
549283988020289538	anger
549283852653297664	enthusiasm
549283852645330944	joy
549283904285204480	anger
549283896353751040	interestingness
549283895548837889	interestingness
549283997088362496	anger
549284051207868417	neutral
549283958715060224	sadness
549284051388223488	neutral
549284038498713601	neutral
549283896190578688	enthusiasm
549283933829885952	enthusiasm
549283908337291265	enthusiasm
549283967073939457	neutral
549283913194295296	sadness
549283858441842688	joy
549283955107966976	neutral
549283912938442752	neutral
549283992642781184	neutral
549283875654889472	shame
549283976519901185	neutral
549284042718597121	neutral
549283971612540928	neutral
549283942034321408	joy
549283963253305344	neutral
549283958953742337	neutral
549283975685222401	enthusiasm
549284025878446082	interestingness
549284059893858304	enthusiasm
549284017942839296	anxiety
549284038851444736	interestingness
549284059856531456	sadness
549283875147759616	anger
549284051606319104	neutral
549283963681128449	joy
549283879463682048	sadness
549284060259172353	shame
549284059768045568	rejection
549284018030526464	interestingness
549284034686496768	interestingness
549284001371156480	joy
549284067842478081	neutral
549283875269406720	joy
549284043309989888	anger
549284009600360448	disgust
549283852804706305	enthusiasm
549283852364288000	interestingness
549284030441857025	neutral
549284022262960128	sadness
549283858261479424	neutral
549283921058222080	enthusiasm
549284067934752770	neutral
549283899856015361	calm
549283938041364482	enthusiasm
549284051568562178	enthusiasm
549283900443205632	neutral
549283968001269760	joy
549283916985933824	enthusiasm
549283934324793345	enthusiasm
549284018412597248	joy
549283896165421056	joy
549284055746101252	sadness
549283958828310528	neutral
549284059734896641	joy
549283879174279171	rejection
549284018173132800	anxiety
549283984052846592	interestingness
549283942374072321	neutral
549284017829601280	neutral
549283883490226177	surprise
549283858491793409	neutral
549284047118434304	neutral
549283908525621248	neutral
549283925450043393	neutral
549283971423797249	joy
549284059734896641	anger
549283879463682048	neutral
549283862174789633	neutral
549283950552940544	neutral
549283938104246272	neutral
549284009373868033	sadness
549283891979505664	neutral
549284042697236480	joy
549283963601440768	anxiety
549284047718207488	neutral
549283900904968192	surprise
549283879103004672	neutral
549283963466809344	joy
549283958870249473	joy
549283971327332352	neutral
549283853341573121	surprise
549283879497244672	interestingness
549284068064370689	enthusiasm
549284013568176128	anxiety
549283980164747264	anxiety
549283871419039744	enthusiasm
549283912921276416	rejection
549283896366333952	neutral
549284013081231361	joy
549283854528548865	anxiety
549283887684526080	neutral
549283858471190528	joy
549284025886855168	interestingness
549284026284912640	neutral
549283976020779010	anger
549283972078133250	neutral
549284013509455873	surprise
549283991409688579	surprise
549283992978345984	joy
549283854037835779	anger
549284017648852992	neutral
549283863059775488	calm
549283996765794304	fear
549283879329464320	anger
549283967942524928	anger
549283963131686913	interestingness
549283955439308801	surprise
549284034703286272	surprise
549284021981945856	enthusiasm
549283976285016065	joy
549284051329097728	neutral
549283887697133568	neutral
549283992281690112	interestingness
549284013584568320	joy
549283984308719616	neutral
549283879140327424	neutral
549283866641330176	neutral
549284035080753153	sadness
549283854302052353	joy
549283921268342784	enthusiasm
549283879086202880	interestingness
549283892025634816	neutral
549283946857779200	neutral
549284059562909696	calm
549284051270791172	sadness
549283883523375104	neutral
549284043377098753	enthusiasm
549284000939126786	fear
549284064537358337	interestingness
549284001098510336	joy
549284009818456064	neutral
549283861780103168	enthusiasm
549283870903111682	neutral
549283992651190273	neutral
549284009142804481	joy
549283959054811138	interestingness
549283904491114497	surprise
549283967388880896	enthusiasm
549283988645621760	neutral
549284043351928832	anger
549283942462144513	sadness
549283971830267904	interestingness
549283883573723136	joy
549284017800245249	neutral
549283858622201856	sadness
549283883234361344	enthusiasm
549283963739856896	sadness
549283904385859586	joy
549283866733977602	enthusiasm
549283988658204673	joy
549283988574310402	enthusiasm
549284030450245632	anger
549283887810363393	neutral
549284017900892161	neutral
549283875965632514	enthusiasm
549284001446260736	anxiety
549283925479010304	enthusiasm
549283862489346049	disgust
549284022242000897	enthusiasm
549283900582035456	neutral
549283854238773249	surprise
549283946870349828	neutral
549284064428302336	neutral
549284050817802241	neutral
549283854335610880	neutral
549283971637731329	interestingness
549283883217215488	neutral
549284042911129600	joy
549284021759270912	neutral
549283862820704256	joy
549284021851914240	anger
549283908337291265	joy
549283916851732480	interestingness
549283992865079300	enthusiasm
549283934648156160	disgust
549283946127953920	sadness
549284059919446017	joy
549283871074684928	enthusiasm
549283958769188864	neutral
549283867283447809	interestingness
549283852733390848	interestingness
549284004860788736	surprise
549284001073352705	joy
549283862887792642	enthusiasm
549284009478733824	neutral
549283883015876608	neutral
549284056048078848	neutral
549284000871616513	calm
549283921289293825	interestingness
549284047315169280	neutral
549283929216122881	anger
549284042936311808	enthusiasm
549283972136861697	joy
549284001098522624	interestingness
549283954948575232	sadness
549283979707572224	enthusiasm
549284038738194432	anger
549284067943124992	joy
549283933972869120	neutral
549284059143102465	joy
549283946966827008	neutral
549283967166189570	anger
549283934136442880	joy
549283900150009857	enthusiasm
549283996589654016	neutral
549284004953067524	interestingness
549284067871432706	joy
549284051434364928	neutral
549284051303931905	joy
549283862409646081	anger
549284005259264002	anger
549283933859631105	joy
549283900850450433	joy
549284068203175937	interestingness
549283858886438912	neutral
549283976204931072	interestingness
549283963232337921	anger
549284051660865536	joy
549283883720515585	joy
549283963572072448	anger
549284017984380928	anxiety
549283879413362688	joy
549284034434834432	anger
549283929673318400	joy
549283967531102209	neutral
549284068312244224	joy
549283908458532866	interestingness
549283862409277440	rejection
549283925634211840	neutral
549283984531013634	neutral
549283967229517825	anger
549283992327827456	enthusiasm
549283925697495040	neutral
549283954696912896	rejection
549284001098510336	joy
549283891706884096	anger
549283854176239616	joy
549283883720515585	joy
549284008824434688	rejection
549284001010442242	neutral
549283904780136448	joy
549283917204058113	neutral
549283866771353600	neutral
549283858844516352	joy
549283878675169280	sadness
549284051241402368	joy
549284056048078848	joy
549283917086609408	anger
549283958903824384	anger
549283871347339264	neutral
549283921108946944	sadness
549283975621931009	neutral
549283896689696768	neutral
549283900582023169	sadness
549283938343342081	enthusiasm
549283908857368576	anger
549284035072385024	calm
549283938041364482	neutral
549283854591463425	sadness
549283992734670848	surprise
549283859066806273	neutral
549284009164177408	joy
549283992990908416	sadness
549283988406546432	joy
549283946278555648	enthusiasm
549283971969089536	neutral
549283921368997888	joy
549283900384505856	neutral
549283908635099136	joy
549283912959406082	enthusiasm
549284055565742081	neutral
549283879366836225	joy
549284047172931584	neutral
549284009868820480	anxiety
549283933515284480	anger
549283867140833284	enthusiasm
549283862639960064	neutral
549283853982892034	disgust
549283933675065344	anxiety
549283852922150913	neutral
549283967623761922	neutral
549283879342063617	neutral
549284005020172288	neutral
549283992726298624	anger
549284001098510336	interestingness
549283916969164800	sadness
549284026113339393	sadness
549283967170793473	joy
549284026042048515	neutral
549284060141735937	sadness
549284021742895105	anger
549283946820030464	interestingness
549284056006164480	joy
549283913223245824	anger
549283879153307648	sadness
549283875709784064	neutral
549283854016872449	sadness
549284067943124992	sadness
549283883662188544	anxiety
549284063933399041	neutral
549284063669125120	neutral
549283883658014720	neutral
549284030244331520	sadness
549283862598414336	neutral
549283963605630976	neutral
549283874476281856	sadness
549283976108843009	interestingness
549283887684517888	anxiety
549283950590693376	enthusiasm
549283988729503745	enthusiasm
549283984312918016	neutral
549283925600636928	enthusiasm
549284034484785152	anxiety
549283892125904896	calm
549284064021061632	enthusiasm
549284046837018624	joy
549283887835512832	anger
549283883292704768	anxiety
549283852511088640	joy
549283892054982656	sadness
549283883301498881	shame
549283858248896513	enthusiasm
549283896479993856	surprise
549283867388313601	neutral
549283858626392065	anger
549283959209996288	neutral
549284064000503810	anxiety
549283862464172032	enthusiasm
549284043096080385	anxiety
549283875302957056	calm
549283858491793409	anger
549283984556191744	enthusiasm
549283912837767171	neutral
549284013366849538	anger
549284063744630784	neutral
549284055360217089	neutral
549283930122502144	anger
549283976003588098	neutral
549283942059487232	sadness
549283867077906432	anger
549284022052876288	neutral
549283925693313024	anger
549284067628580864	neutral
549284042815078400	interestingness
549283958819938304	anxiety
549283946337693696	joy
549283912825184256	joy
549283908945461248	surprise
549283917191446528	sadness
549283925403901954	interestingness
549283908337291265	enthusiasm
549283874900287489	enthusiasm
549283971968688128	anger
549283958908010496	joy
549283887721885697	neutral
549283971914559489	joy
549283984468107265	enthusiasm
549284067946921984	joy
549284004911132672	neutral
549283908786094082	joy
549284009339912192	neutral
549283979921076224	neutral
549284030429265920	anxiety
549283887562506240	anger
549284005422444544	joy
549283963454631938	enthusiasm
549283946601910272	neutral
549284026041634816	neutral
549283896614211585	fear
549283950813007872	sadness
549284022426542082	sadness
549283929979494401	neutral
549283950125137920	enthusiasm
549283934219935745	neutral
549283992802197505	enthusiasm
549283883406331904	neutral
549283866393845760	anger
549283967309189120	neutral
549283895904964608	neutral
549283946220257280	interestingness
549283853211566081	calm
549283875306749954	neutral
549283992617615360	surprise
549284042210680832	interestingness
549283951085637634	disgust
549283862506119168	joy
549283875474919424	neutral
549283854474018816	anger
549283853693485056	anger
549283904482705409	neutral
549284014033367041	neutral
549283958706298880	enthusiasm
549283858697695234	neutral
549283979635879936	anger
549283884039700480	joy
549284060170682368	joy
549283951194677250	neutral
549283933855416320	anxiety
549284026289512448	enthusiasm
549283912598298624	joy
549283929535299585	surprise
549283929992462336	neutral
549283908529831936	neutral
549284038922747904	neutral
549284001005834240	anger
549283975877783552	neutral
549283874900287489	enthusiasm
549283984278949888	neutral
549283997055217664	anxiety
549283899184910337	joy
549283851965837313	enthusiasm
549283942138785792	disgust
549283866981445632	joy
549284047328120833	neutral
549284017867341824	joy
549284042940878848	neutral
549283852339118080	neutral
549283908559204352	enthusiasm
549283867061137408	enthusiasm
549283896190595072	neutral
549283938070695936	sadness
549283892092739585	neutral
549284021511782401	neutral
549283916923023361	shame
549283955120541696	joy
549284064042418177	enthusiasm
549284017942822912	anger
549283917145341952	anger
549284030797975553	anger
549283878637436928	anger
549284030793785344	neutral
549283904755339264	rejection
549283942147162114	enthusiasm
549284030307262466	interestingness
549284001098510336	interestingness
549283875625517057	enthusiasm
549283933959884801	neutral
549283958928994305	neutral
549283996522520577	rejection
549283934442225665	neutral
549283896660328448	fear
549283988305883136	neutral
549283917048868864	neutral
549283862715834370	joy
549283866637508608	interestingness
549283900896587777	joy
549283892289880064	enthusiasm
549283883175268352	enthusiasm
549284009323556864	neutral
549283988649836545	neutral
549283917350850561	joy
549283857954914304	interestingness
549283967200141312	neutral
549284038477750272	joy
549283946832211968	interestingness
549283934228729856	enthusiasm
549284022099394560	anger
549283988154875904	neutral
549283862837481473	neutral
549284030957752320	anger
549284059617460225	enthusiasm
549283959360999425	calm
549284017942847488	sadness
549284009365094400	neutral
549284033633341440	neutral
549283871247048705	enthusiasm
549283912976183297	sadness
549283904893755392	interestingness
549284000989061120	neutral
549283954826936320	joy
549283895968268289	interestingness
549283875399421952	enthusiasm
549283938012000256	neutral
549283946572550149	neutral
549283992642797568	neutral
549284063622615042	interestingness
549283980206694401	joy
549284005544480768	disgust
549283942260809728	neutral
549284055578324992	shame
549283954780807168	joy
549283980101840896	anxiety
549284042794106882	anger
549284051211657216	anger
549283925730684928	enthusiasm
549283979980177408	neutral
549283887386742785	neutral
549283874971607041	enthusiasm
549283934178381824	neutral
549283958828306433	neutral
549283883540164608	neutral
549283954985930752	joy
549283958915989505	neutral
549283942126596096	joy
549283950989148160	interestingness
549284059898449920	neutral
549283904830840832	neutral
549283862376099840	neutral
549283854490820609	joy
549283963575861248	joy
549284042902740992	enthusiasm
549283971901980672	surprise
549283934211956736	joy
549283971683852288	interestingness
549283908924485632	joy
549284030433091584	enthusiasm
549283891794948096	anxiety
549283858739638275	neutral
549284063841091585	anger
549283862572843008	anger
549284042823434240	calm
549284059789426688	joy
549283921603858432	anxiety
549284030584463360	anxiety
549283870911512576	anger
549283930126712832	joy
549283870676623360	interestingness
549283988573933569	interestingness
549284059625836544	joy
549283879211642881	joy
549283975986823168	joy
549283937588367361	enthusiasm
549283933750591488	sadness
549284047642714112	disgust
549283963760435201	neutral
549284055347245056	neutral
549283900443205632	neutral
549284055716741121	surprise
549284033663086592	enthusiasm
549283862296424448	joy
549283934065156098	neutral
549283925622018049	sadness
549283912396967936	neutral
549283937726394369	anxiety
549283896060551168	neutral
549283862451593216	neutral
549284042810867712	interestingness
549283933532086272	neutral
549283853693485056	anger
549283942319546368	sadness
549283946316718080	anxiety
549283967447609345	neutral
549283946656055296	surprise
549283912699359232	anger
549283921218011136	anxiety
549284013274566656	calm
549283955061424128	anger
549283917182689281	neutral
549283942126219264	neutral
549283974586306560	joy
549283925659381760	calm
549283916948197376	joy
549283983834759168	neutral
549283883154305024	joy
549283963181613056	neutral
549284022367842305	interestingness
549284005431218177	neutral
549283908164923392	neutral
549283951094009857	joy
549283971713212416	joy
549283895359709185	anger
549283971474128896	neutral
549283951194689537	neutral
549283959268339714	fear
549283942600159232	neutral
549283921515393024	neutral
549284038817882112	interestingness
549283963790180352	neutral
549284013412589568	joy
549284009675857920	neutral
549283896353751040	anxiety
549283946496679937	neutral
549283996975509505	surprise
549283904851820544	neutral
549283946312503297	sadness
549284038813306882	neutral
549284001002033153	enthusiasm
549283921515393024	neutral
549283996375724032	neutral
549283954822746112	joy
549283959310270464	enthusiasm
549284018022535168	anxiety
549283942155968512	neutral
549283984237408256	enthusiasm
549283942386651137	disgust
549284009415806978	neutral
549283883477630976	enthusiasm
549283917233405952	neutral
549284005309194240	neutral
549283892436684800	enthusiasm
549283904599764992	neutral
549284043007598592	neutral
549283938049724417	anger
549283870726979585	calm
549284001098510336	enthusiasm
549283992877690881	neutral
549283979955027968	anger
549284001098510336	joy
549283950439718912	interestingness
549283979653029889	enthusiasm
549283887961374723	neutral
549284059965562880	neutral
549284001069166592	calm
549283984254177280	neutral
549283887416115200	neutral
549283954474237952	enthusiasm
549283891744235521	joy
549283925487415296	interestingness
549283854629236737	neutral
549283950200233984	enthusiasm
549283988578508801	neutral
549284000775565312	neutral
549283879576928256	enthusiasm
549283853056344064	joy
549284034531307520	enthusiasm
549284001286856704	joy
549283967166189569	sadness
549283900414230529	sadness
549283933985468416	neutral
549283929648558080	fear
549283997420122112	anxiety
549283852825661440	fear
549283870986608640	joy
549284017510445057	neutral
549283938490134528	joy
549283959327035393	anger
549284006005833728	neutral
549284030362181633	joy
549283954843721728	sadness
549283963215577089	joy
549283870404018176	anger
549283980139593731	sadness
549283996975104000	neutral
549284051454935040	neutral
549284021851521024	rejection
549283852687269888	joy
549283883876118529	neutral
549283900712034305	anxiety
549284005036969984	neutral
549283908811243521	joy
549283954826936320	interestingness
549283858739245056	neutral
549283971347931136	neutral
549284051299737600	enthusiasm
549283921498996736	disgust
549284038372892674	anger
549283929388511232	neutral
549283988209410049	joy
549283958656348161	joy
549283907733291008	neutral
549283883553140736	enthusiasm
549283879132332033	neutral
549283963400118273	joy
549283904432381953	interestingness
549283954994716674	enthusiasm
549283858848698368	enthusiasm
549284030420897792	joy
549283925621997569	joy
549283879115169793	enthusiasm
549283892541554688	anxiety
549284067980890114	enthusiasm
549284005649350656	enthusiasm
549283917086593024	sadness
549283938142007296	neutral
549283892470247425	neutral
549283887721902080	anger
549284059789000704	anger
549283984203874306	anger
549283895892377600	neutral
549283942361493505	neutral
549283853945167873	sadness
549283929543704576	surprise
549283925928181761	anger
549283975102205952	interestingness
549283904369074176	anger
549284005133430784	joy
549283887760015360	neutral
549283874396991488	anxiety
549284022363619329	neutral
549284051463323649	neutral
549284043221913600	neutral
549283967577243648	interestingness
549283917174292480	joy
549283938112659456	enthusiasm
549283921742290944	joy
549283854243344384	anger
549283988574318592	neutral
549284055473471490	enthusiasm
549283892256329729	enthusiasm
549283975722967040	shame
549284055271743489	joy
549283946346082304	neutral
549283862296424448	joy
549284030806773760	interestingness
549283988763074561	anger
549283921469665281	disgust
549283883376984064	enthusiasm
549283983834759168	anxiety
549283854004285441	fear
549284030844116992	joy
549284014247661568	joy
549283996992299010	joy
549284047407841281	rejection
549284001098510336	rejection
549283853047975939	neutral
549284030366380033	anxiety
549284001098510336	joy
549284051605942272	enthusiasm
549283933826056195	interestingness
